dataset	scenario	min_identity	min_ref_coverage	inferred_taxid	superkingdom	kingdom	phylum	class	order	family	genus	species	newly_rescued_reads
BLEA	refcov_85	90	85	225084	Bacteria	Bacillati	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix inopinata	8
BLEA	refcov_85	90	85	243164	Bacteria	Bacillati	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi	8
BLEA	refcov_85	90	85	402877	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas	Syntrophomonas palmitatica	8
BLEA	refcov_85	90	85	439219	Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus henryi	8
BLEA	refcov_85	90	85	1006576	Bacteria	Thermotogati	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Defluviitoga	Defluviitoga tunisiensis	8
BLEA	refcov_85	90	85	1642646	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Petrimonas	Petrimonas mucosa	8
BLEA	refcov_85	90	85	1852371	Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Raoultibacter	Raoultibacter massiliensis	8
BLEA	refcov_85	90	85	2282655	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Pelagibacterium lacus	8
BLEA	refcov_85	90	85	2487273	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio mesophilus	8
BLEA	refcov_85	90	85	2507160	Bacteria	Bacillati	Bacillota	Clostridia	Peptostreptococcales	Anaerovoracaceae	Aminipila	Aminipila luticellarii	8
BLEA	refcov_85	90	85	29373	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium thermopalmarium	7
BLEA	refcov_85	90	85	40837	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Mycoplana	Mycoplana ramosa	7
BLEA	refcov_85	90	85	46467	Bacteria	Bacillati	Bacillota	Clostridia	Halanaerobiales	Halanaerobiaceae	Halocella	Halocella cellulosilytica	7
BLEA	refcov_85	90	85	51173	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Caryophanaceae	Ureibacillus	Ureibacillus thermosphaericus	7
BLEA	refcov_85	90	85	56359	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sandaracinobacter	Sandaracinobacter sibiricus	7
BLEA	refcov_85	90	85	180282	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia tsuruhatensis	7
BLEA	refcov_85	90	85	290054	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium coprostanoligenes	7
BLEA	refcov_85	90	85	300193	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium trifolii	7
BLEA	refcov_85	90	85	319644	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Saccharofermentans	Saccharofermentans acetigenes	7
BLEA	refcov_85	90	85	360411	Bacteria	Bacillati	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea	Bellilinea caldifistulae	7
BLEA	refcov_85	90	85	685828	Bacteria	Bacillati	Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas	Armatimonas rosea	7
BLEA	refcov_85	90	85	754035	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium australicum	7
BLEA	refcov_85	90	85	879970	Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitalea	Defluviitalea saccharophila	7
BLEA	refcov_85	90	85	1082276	Bacteria	Bacillati	Bacillota	unclassified Bacillota class	unclassified Bacillota order	unclassified Bacillota family	Hydrogenispora	Hydrogenispora ethanolica	7
BLEA	refcov_85	90	85	1245527	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Caryophanaceae	Ureibacillus	Ureibacillus defluvii	7
BLEA	refcov_85	90	85	1389932	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter pulmonis	7
BLEA	refcov_85	90	85	2675109	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium composti	7
BLEA	refcov_85	90	85	2683717	Bacteria	Bacillati	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix urinaevulpis	7
BLEA	refcov_85	90	85	29376	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus	Desulfofundulus thermobenzoicus	6
BLEA	refcov_85	90	85	74033	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Antarctobacter	Antarctobacter heliothermus	6
BLEA	refcov_85	90	85	78350	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Desulfotomaculaceae	Pelotomaculum	Pelotomaculum schinkii	6
BLEA	refcov_85	90	85	82788	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera mechernichensis	6
BLEA	refcov_85	90	85	393663	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pseudoruegeria	Pseudoruegeria aquimaris	6
BLEA	refcov_85	90	85	499207	Bacteria	Bacillati	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Syntrophaceticus	Syntrophaceticus schinkii	6
BLEA	refcov_85	90	85	521720	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Denitrificimonas	Denitrificimonas caeni	6
BLEA	refcov_85	90	85	645887	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Alkalibaculum	Alkalibaculum bacchi	6
BLEA	refcov_85	90	85	659016	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Allopusillimonas	Allopusillimonas soli	6
BLEA	refcov_85	90	85	1288298	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	Roseovarius mucosus	6
BLEA	refcov_85	90	85	1851544	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Orrella	Orrella dioscoreae	6
BLEA	refcov_85	90	85	2184719	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium bovifaecis	6
BLEA	refcov_85	90	85	2201899	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Falsochrobactrum	Falsochrobactrum shanghaiense	6
BLEA	refcov_85	90	85	2697030	Bacteria	Bacillati	Bacillota	Clostridia	Peptostreptococcales	Anaerovoracaceae	Aminipila	Aminipila terrae	6
BLEA	refcov_85	90	85	2763645	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Lentihominibacter	Lentihominibacter hominis	6
BLEA	refcov_85	90	85	76112	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera linaloolentis	5
BLEA	refcov_85	90	85	109327	Bacteria	Bacillati	Bacillota	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovorax	Anaerovorax odorimutans	5
BLEA	refcov_85	90	85	118246	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Caryophanaceae	Ureibacillus	Ureibacillus terrenus	5
BLEA	refcov_85	90	85	164400	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera phenylacetica	5
BLEA	refcov_85	90	85	229920	Bacteria	Bacillati	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	Leptolinea tardivitalis	5
BLEA	refcov_85	90	85	251051	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Pallidibacillus	Pallidibacillus thermolactis	5
BLEA	refcov_85	90	85	501483	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter tardus	5
BLEA	refcov_85	90	85	913107	Bacteria	Bacillati	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Pelolinea	Pelolinea submarina	5
BLEA	refcov_85	90	85	1122184	Bacteria	Bacillati	Bacillota	Clostridia	Lutisporales	Lutisporaceae	Lutispora	Lutispora thermophila	5
BLEA	refcov_85	90	85	1247510	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Verticiella	Verticiella sediminum	5
BLEA	refcov_85	90	85	1736691	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium choanae	5
BLEA	refcov_85	90	85	1849104	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sediminum	5
BLEA	refcov_85	90	85	1851429	Bacteria	Bacillati	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella intestinihominis	5
BLEA	refcov_85	90	85	2528001	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Botrimarina	Botrimarina colliarenosi	5
BLEA	refcov_85	90	85	301	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Ectopseudomonas	Ectopseudomonas oleovorans	4
BLEA	refcov_85	90	85	33885	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium lacticum	4
BLEA	refcov_85	90	85	43143	Bacteria	Bacillati	Bacillota	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	Tissierella creatinini	4
BLEA	refcov_85	90	85	66199	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas	Syntrophomonas sapovorans	4
BLEA	refcov_85	90	85	69362	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium schleiferi	4
BLEA	refcov_85	90	85	76113	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera terpenica	4
BLEA	refcov_85	90	85	89772	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aquamicrobium	Aquamicrobium lusatiense	4
BLEA	refcov_85	90	85	283878	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter aridicollis	4
BLEA	refcov_85	90	85	335286	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella oryzae	4
BLEA	refcov_85	90	85	382673	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas	Syntrophomonas cellicola	4
BLEA	refcov_85	90	85	469551	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aquamicrobium	Aquamicrobium ahrensii	4
BLEA	refcov_85	90	85	515415	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium invictum	4
BLEA	refcov_85	90	85	552810	Bacteria	Bacillati	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas	Dehalogenimonas lykanthroporepellens	4
BLEA	refcov_85	90	85	578215	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter zhanjiangensis	4
BLEA	refcov_85	90	85	1085774	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium norvegicum	4
BLEA	refcov_85	90	85	1121430	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus	Desulfofundulus thermocisternus	4
BLEA	refcov_85	90	85	1149773	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium endophyticum	4
BLEA	refcov_85	90	85	1287736	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter aegrifaciens	4
BLEA	refcov_85	90	85	1289170	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter ruminantium	4
BLEA	refcov_85	90	85	1413211	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Tepidibacillus	Tepidibacillus decaturensis	4
BLEA	refcov_85	90	85	1429082	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Ahrensiaceae	Oricola	Oricola cellulosilytica	4
BLEA	refcov_85	90	85	1538103	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Chelatococcaceae	Pseudochelatococcus	Pseudochelatococcus contaminans	4
BLEA	refcov_85	90	85	1562970	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Fermentimonas	Fermentimonas caenicola	4
BLEA	refcov_85	90	85	1577705	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas glareae	4
BLEA	refcov_85	90	85	1766203	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Abyssisolibacter	Abyssisolibacter fermentans	4
BLEA	refcov_85	90	85	1784719	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter triazinivorans	4
BLEA	refcov_85	90	85	1806172	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Tepidibacillus	Tepidibacillus infernus	4
BLEA	refcov_85	90	85	2565930	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Pseudothauera	Pseudothauera nasutitermitis	4
BLEA	refcov_85	90	85	2731377	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Proteinivoraceae	Alkalicella	Alkalicella caledoniensis	4
BLEA	refcov_85	90	85	2841507	Bacteria	Bacillati	Bacillota	Clostridia	Peptostreptococcales	Natronincolaceae	Alkaliphilus	Alkaliphilus flagellatus	4
BLEA	refcov_85	90	85	2872591	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Ahrensiaceae	Oricola	Oricola indica	4
BLEA	refcov_85	90	85	1510	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium	Thermoclostridium stercorarium	3
BLEA	refcov_85	90	85	29325	Bacteria	Bacillati	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter brockii	3
BLEA	refcov_85	90	85	33942	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus thermoruber	3
BLEA	refcov_85	90	85	47246	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	unclassified Oscillospiraceae genus	[Clostridium] viride	3
BLEA	refcov_85	90	85	48256	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium	Ruminiclostridium hungatei	3
BLEA	refcov_85	90	85	53254	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea thiooxidans	3
BLEA	refcov_85	90	85	53400	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium hollandicum	3
BLEA	refcov_85	90	85	55969	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter komagatae	3
BLEA	refcov_85	90	85	65735	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus alkenifer	3
BLEA	refcov_85	90	85	76853	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Caryophanaceae	Solibacillus	Solibacillus silvestris	3
BLEA	refcov_85	90	85	80866	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia acidovorans	3
BLEA	refcov_85	90	85	94624	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella petrii	3
BLEA	refcov_85	90	85	128782	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea minatitlanensis	3
BLEA	refcov_85	90	85	186651	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga subterranea	3
BLEA	refcov_85	90	85	219314	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium marinum	3
BLEA	refcov_85	90	85	224999	Bacteria	Bacillati	Bacillota	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter syntrophicus	3
BLEA	refcov_85	90	85	255457	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella lupini	3
BLEA	refcov_85	90	85	256324	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter bryozoorum	3
BLEA	refcov_85	90	85	273678	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium hydrocarbonoxydans	3
BLEA	refcov_85	90	85	344164	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium deminutum	3
BLEA	refcov_85	90	85	426226	Bacteria	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium subsaxonicum	3
BLEA	refcov_85	90	85	460257	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium ponti	3
BLEA	refcov_85	90	85	555088	Bacteria	Bacillati	Bacillota	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	Dethiobacter	Dethiobacter alkaliphilus	3
BLEA	refcov_85	90	85	556533	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas benzenivorans	3
BLEA	refcov_85	90	85	592361	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas peli	3
BLEA	refcov_85	90	85	706570	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas flexibilis	3
BLEA	refcov_85	90	85	891968	Bacteria	Thermotogati	Synergistota	Synergistia	Synergistales	Acetomicrobiaceae	Acetomicrobium	Acetomicrobium mobile	3
BLEA	refcov_85	90	85	1082931	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Pelagibacterium halotolerans	3
BLEA	refcov_85	90	85	1132028	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Chromatocurvus	Chromatocurvus halotolerans	3
BLEA	refcov_85	90	85	1224748	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Caryophanaceae	Solibacillus	Solibacillus isronensis	3
BLEA	refcov_85	90	85	1247960	Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Pallidibacillus	Pallidibacillus thermolactis	3
BLEA	refcov_85	90	85	1338420	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Denitratimonas	Denitratimonas tolerans	3
BLEA	refcov_85	90	85	1389922	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter mucicolens	3
BLEA	refcov_85	90	85	1652145	Bacteria	Pseudomonadati	Spirochaetota	Spirochaetia	Spirochaetales	Rectinemataceae	Rectinema	Rectinema cohabitans	3
BLEA	refcov_85	90	85	1673718	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Massilibacteroides	Massilibacteroides vaginae	3
BLEA	refcov_85	90	85	1930748	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter celer	3
BLEA	refcov_85	90	85	2067960	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Pseudazoarcus	Pseudazoarcus pumilus	3
BLEA	refcov_85	90	85	2109914	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia oryzae	3
BLEA	refcov_85	90	85	2172121	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pararhodobacter	Pararhodobacter oceanensis	3
BLEA	refcov_85	90	85	2233774	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus endophyticus	3
BLEA	refcov_85	90	85	2502215	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium comanense	3
BLEA	refcov_85	90	85	2502784	Bacteria	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium cerinum	3
BLEA	refcov_85	90	85	2545756	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marimonas	Marimonas lutisalis	3
BLEA	refcov_85	90	85	2697024	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas minor	3
BLEA	refcov_85	90	85	2746702	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium rhizolycopersici	3
BLEA	refcov_85	90	85	2755039	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia faecipullorum	3
BLEA	refcov_85	90	85	2780922	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Solibaculum	Solibaculum mannosilyticum	3
BLEA	refcov_85	90	85	2897352	Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides alcanivorans	3
BLEA	refcov_85	90	85	373	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium vitis	2
BLEA	refcov_85	90	85	518	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica	2
BLEA	refcov_85	90	85	529	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella anthropi	2
BLEA	refcov_85	90	85	1063	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cereibacter	Cereibacter sphaeroides	2
BLEA	refcov_85	90	85	29343	Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	unclassified Oscillospiraceae genus	[Clostridium] cellulosi	2
BLEA	refcov_85	90	85	34032	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	Desulfobulbus rhabdoformis	2
